"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_1_URL";"photo_2";"photo_2_URL";"photo_3";"photo_3_URL";"photo_4";"photo_4_URL";"photo_5";"photo_5_URL";"photo_6";"photo_6_URL";"photo_6_002";"photo_6_002_URL";"photo_6_001";"photo_6_001_URL";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"Scan_Y_N";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_1_URL";"Photo_2";"Photo_2_URL";"Photo_3";"Photo_3_URL";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"Photo_4_URL";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Photo_5_URL";"Fragmentation_Pattern";"Photo_6";"Photo_6_URL";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2024-01-09T16:30:28.407-05:00";"2024-01-09T16:39:45.784-05:00";"2024-01-09";"Brendan Barrett";"T10";"7.2717061 -81.821722535 34.877 0.0";"7.2717061";"-81.821722535";"34.877";"0.0";"1704835941189.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb9b05d7a-f056-49f4-8f71-c3b92db4f477%2F1704835941189.jpg";"1704835963259.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb9b05d7a-f056-49f4-8f71-c3b92db4f477%2F1704835963259.jpg";"1704836012307.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb9b05d7a-f056-49f4-8f71-c3b92db4f477%2F1704836012307.jpg";"1704836023048.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb9b05d7a-f056-49f4-8f71-c3b92db4f477%2F1704836023048.jpg";"1704836033826.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb9b05d7a-f056-49f4-8f71-c3b92db4f477%2F1704836033826.jpg";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"refit";"500.0";"119";"95";"117";"112";"72";"71";"64";"57";"57";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"8.6";"2.35";"";"";"150.0";"yes";"1";"0";"stream_bank";"0";"1";"0";"0";"0";"0";"no";"Refit but each fragment may have been reused separately ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696529";"b9b05d7a-f056-49f4-8f71-c3b92db4f477";"2024-01-17T18:36:50";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"712"
"2024-01-09T16:40:06.109-05:00";"2024-01-09T16:47:38.943-05:00";"2024-01-09";"Brendan Barrett";"T11";"7.271728343333334 -81.82171504833333 36.833 0.0";"7.271728343333334";"-81.82171504833333";"36.833";"0.0";"1704836429310.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836429310.jpg";"1704836450837.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836450837.jpg";"1704836459047.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836459047.jpg";"1704836477827.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836477827.jpg";"1704836498146.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836498146.jpg";"1704836513171.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836513171.jpg";"1704836521563.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fce57d309-e2fe-4629-a790-f644968d86bf%2F1704836521563.jpg";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"540.0";"107";"58";"98";"90";"81";"54";"69";"54";"63";"almendra coconuts hermit_crabs";"1";"1";"0";"1";"0";"0";"0";"0";"0";"2";"2";"12.6";"1.4";"";"";"210.0";"yes";"1";"0";"stream_bank";"0";"1";"0";"0";"0";"0";"no";"Greater than 10m to water";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696559";"ce57d309-e2fe-4629-a790-f644968d86bf";"2024-01-17T18:36:59";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"713"
"2024-01-09T16:49:48.532-05:00";"2024-01-09T20:26:39.470-05:00";"2024-01-09";"Brendan Barrett";"T12";"7.271676956666667 -81.82180893166667 33.494 0.0";"7.271676956666667";"-81.82180893166667";"33.494";"0.0";"1704837025069.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fa4af9b9d-9607-4085-a520-5e26248eb1c9%2F1704837025069.jpg";"1704837037410.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fa4af9b9d-9607-4085-a520-5e26248eb1c9%2F1704837037410.jpg";"1704837053346.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fa4af9b9d-9607-4085-a520-5e26248eb1c9%2F1704837053346.jpg";"1704837060765.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fa4af9b9d-9607-4085-a520-5e26248eb1c9%2F1704837060765.jpg";"1704837083382.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fa4af9b9d-9607-4085-a520-5e26248eb1c9%2F1704837083382.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"400.0";"72";"70";"79";"76";"59";"61";"53";"50";"69";"almendra coconuts hermit_crabs halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"0";"3";"3";"17.1";"10.4";"445.0";"148.0";"105.0";"yes";"1";"0";"beach stream_bank";"1";"1";"0";"0";"0";"0";"no";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696578";"a4af9b9d-9607-4085-a520-5e26248eb1c9";"2024-01-17T18:37:09";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"714"
"2024-01-09T17:07:34.406-05:00";"2024-01-09T17:16:44.442-05:00";"2024-01-09";"Brendan Barrett";"T13";"7.271625233333333 -81.82177200666666 23.884 0.0";"7.271625233333333";"-81.82177200666666";"23.884";"0.0";"1704838088363.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F9acd2917-2edb-4abe-982f-f2de3f4199c8%2F1704838088363.jpg";"1704838100492.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F9acd2917-2edb-4abe-982f-f2de3f4199c8%2F1704838100492.jpg";"1704838110089.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F9acd2917-2edb-4abe-982f-f2de3f4199c8%2F1704838110089.jpg";"1704838125049.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F9acd2917-2edb-4abe-982f-f2de3f4199c8%2F1704838125049.jpg";"1704838138365.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F9acd2917-2edb-4abe-982f-f2de3f4199c8%2F1704838138365.jpg";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"260.0";"85";"78";"81";"72";"75";"75";"70";"60";"31";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"37.55";"";"0.0";"190.0";"855.0";"yes";"1";"0";"beach stream_bank";"1";"1";"0";"0";"0";"0";"yes";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696602";"9acd2917-2edb-4abe-982f-f2de3f4199c8";"2024-01-17T18:37:22";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"715"
"2024-01-09T17:26:40.015-05:00";"2024-01-09T17:50:55.344-05:00";"2024-01-09";"Brendan Barrett";"T15";"7.271578835 -81.82174257 19.8 0.0";"7.271578835";"-81.82174257";"19.8";"0.0";"1704839975354.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb46147f8-d869-463c-9bb9-e6c3ac2e245f%2F1704839975354.jpg";"1704840026721.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb46147f8-d869-463c-9bb9-e6c3ac2e245f%2F1704840026721.jpg";"1704840083752.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb46147f8-d869-463c-9bb9-e6c3ac2e245f%2F1704840083752.jpg";"";"";"";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"220.0";"82";"56";"69";"56";"60";"34";"57";"47";"49";"hermit_crabs coconuts almendra";"1";"1";"0";"1";"0";"0";"0";"0";"0";"2";"2";"11.45";"12.65";"437.0";"175.0";"444.0";"yes";"1";"0";"beach";"1";"0";"0";"0";"0";"0";"no";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696618";"b46147f8-d869-463c-9bb9-e6c3ac2e245f";"2024-01-17T18:37:28";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"716"
"2024-01-09T17:57:10.279-05:00";"2024-01-09T18:05:23.600-05:00";"2024-01-09";"Brendan Barrett";"T17";"7.27249371 -81.82282514 22.869 0.0";"7.27249371";"-81.82282514";"22.869";"0.0";"1704841060759.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841060759.jpg";"1704841070020.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841070020.jpg";"1704841082966.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841082966.jpg";"";"";"1704841095516.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841095516.jpg";"1704841108065.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841108065.jpg";"1704841116945.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175%2F1704841116945.jpg";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"1110.0";"137";"95";"132";"102";"109";"103";"102";"78";"55";"almendra hermit_crabs coconuts halloween_crabs";"1";"1";"1";"1";"0";"0";"0";"0";"0";"3";"2";"8.1";"5.8";"0.0";"100.0";"0.0";"yes";"1";"0";"in_tree beach";"1";"0";"1";"0";"0";"0";"no";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696627";"606c0bdb-4b57-4d7e-a3f9-9dd62dc3d175";"2024-01-17T18:37:30";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"717"
"2024-01-10T10:41:59.776-05:00";"2024-01-10T10:53:18.846-05:00";"2024-01-10";"Brendan Barrett";"T01";"7.2712554166666665 -81.82163955 44.594 0.0";"7.2712554166666665";"-81.82163955";"44.594";"0.0";"1704901397804.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8dd28b5f-c49b-433d-9824-e38c148e2717%2F1704901397804.jpg";"1704901420354.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8dd28b5f-c49b-433d-9824-e38c148e2717%2F1704901420354.jpg";"1704901432205.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8dd28b5f-c49b-433d-9824-e38c148e2717%2F1704901432205.jpg";"1704901444779.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8dd28b5f-c49b-433d-9824-e38c148e2717%2F1704901444779.jpg";"1704901460406.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8dd28b5f-c49b-433d-9824-e38c148e2717%2F1704901460406.jpg";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"1280.0";"164";"146";"159";"127";"124";"105";"112";"106";"59";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"3.35";"12.05";"0.0";"26.0";"435.0";"yes";"1";"0";"beach";"1";"0";"0";"0";"0";"0";"no";"Shells ground into log anvil";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696647";"8dd28b5f-c49b-433d-9824-e38c148e2717";"2024-01-17T18:37:37";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"718"
"2024-01-11T17:30:06.008-05:00";"2024-01-11T17:33:39.986-05:00";"2024-01-11";"Brendan Barrett";"T13b";"";"";"";"";"";"1705012219911.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8bfeed5e-2427-4b29-8539-8037958d45db%2F1705012219911.jpg";"1705012239068.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8bfeed5e-2427-4b29-8539-8037958d45db%2F1705012239068.jpg";"1705012251438.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8bfeed5e-2427-4b29-8539-8037958d45db%2F1705012251438.jpg";"1705012257591.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F8bfeed5e-2427-4b29-8539-8037958d45db%2F1705012257591.jpg";"";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"180.0";"113";"104";"112";"109";"50";"40";"44";"48";"37";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"2";"";"";"";"";"";"";"";"";"stream_bank forest";"0";"1";"0";"0";"1";"0";"no";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696679";"8bfeed5e-2427-4b29-8539-8037958d45db";"2024-01-17T18:37:55";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"719"
"2024-01-11T17:43:16.463-05:00";"2024-01-11T17:52:09.841-05:00";"2024-01-11";"Brendan Barrett";"T14";"7.270826 -81.8207623 40.738525390625 3.963";"7.270826";"-81.8207623";"40.738525390625";"3.963";"1705013076546.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd5709fd6-58bf-42e6-bf30-4ccae48ee909%2F1705013076546.jpg";"1705013087084.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd5709fd6-58bf-42e6-bf30-4ccae48ee909%2F1705013087084.jpg";"1705013098138.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd5709fd6-58bf-42e6-bf30-4ccae48ee909%2F1705013098138.jpg";"1705013165150.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd5709fd6-58bf-42e6-bf30-4ccae48ee909%2F1705013165150.jpg";"1705013178140.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd5709fd6-58bf-42e6-bf30-4ccae48ee909%2F1705013178140.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"80.0";"51";"";"";"";"43";"";"";"";"37";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"6.5";"11.75";"480.0";"100.0";"85.0";"yes";"1";"0";"stream_bank forest";"0";"1";"0";"0";"1";"0";"no";"Big accumulation. Anvil wear.";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696718";"d5709fd6-58bf-42e6-bf30-4ccae48ee909";"2024-01-17T18:38:05";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"720"
"2024-01-11T17:52:24.384-05:00";"2024-01-11T17:59:15.779-05:00";"2024-01-11";"Brendan Barrett";"T15";"7.2708641 -81.8208024 47.9820556640625 3.9";"7.2708641";"-81.8208024";"47.9820556640625";"3.9";"1705013584236.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013584236.jpg";"1705013594908.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013594908.jpg";"1705013610172.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013610172.jpg";"1705013617461.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013617461.jpg";"1705013625184.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013625184.jpg";"1705013643145.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4ad34681-7e2f-497d-ae2c-b26a5340c269%2F1705013643145.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"630.0";"113";"38";"87";"58";"94";"48";"78";"66";"64";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"4.3";"0.7";"360.0";"70.0";"43.0";"yes";"1";"0";"stream_bank forest";"0";"1";"0";"0";"1";"0";"no";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305696734";"4ad34681-7e2f-497d-ae2c-b26a5340c269";"2024-01-17T18:38:12";"";"";"submitted_via_web";"mkcarlson";"vwLZY9G3nF8zwKktFwhZWq";"";"721"
